positive,negative,subjective,objective,favorite_count,followers_count,friends_count,len_tweet,retweet_count,no_of_hashtags,no_of_user_mentions,viral_notviral
0,1,0,1,0,127,381,144,1229,35,11,1
1,0,0,1,0,0,11,140,0,0,12,0
0,1,1,0,0,3,221,140,0,0,45,0
0,1,0,1,1,5034,5529,140,0,0,114,0
0,1,0,1,0,3,48,144,1229,35,11,1
0,1,0,1,0,413,120,140,4,0,134,0
0,1,0,1,0,293,413,144,1229,35,11,1
0,1,0,1,0,903,339,144,1229,35,11,1
1,0,0,1,1,0,48,139,0,0,0,0
1,0,0,1,0,571,216,140,97,0,28,0
0,1,0,1,0,277,365,144,1229,35,11,1
0,1,0,1,0,78,762,144,1229,35,11,1
0,1,0,1,0,0,41,140,0,0,50,0
0,1,0,1,0,59,471,144,1229,35,11,1
0,1,0,1,0,694,1035,144,1229,35,11,1
0,1,0,1,0,4656,1720,140,4,0,134,0
0,1,0,1,0,0,94,144,1229,35,11,1
0,1,0,1,0,18,34,144,1229,35,11,1
0,1,0,1,0,2349,403,140,4,0,134,0
0,1,0,1,0,876,892,144,1229,35,11,1
0,1,0,1,0,2641,480,140,2,0,12,0
0,1,0,1,0,18,64,140,1,13,0,0
0,1,0,1,0,1268,1092,140,4,0,134,0
0,1,0,1,0,7,78,144,1229,35,11,1
0,1,1,0,0,7310,1603,140,0,0,42,0
0,1,0,1,0,576,2290,139,0,0,103,0
0,1,0,1,7,413,120,132,4,0,106,0
0,1,0,1,0,41,16,144,1229,35,11,1
0,1,0,1,0,36,175,144,1229,35,11,1
0,1,0,1,0,25,101,144,1229,35,11,1
0,1,0,1,0,523,268,140,2,0,12,0
0,1,0,1,2,529,1128,140,2,0,0,0
0,1,0,1,0,9,127,144,1229,35,11,1
0,1,0,1,0,195,305,144,1229,35,11,1
0,1,0,1,0,103,447,144,1229,35,11,1
0,1,0,1,0,317,103,144,1229,35,11,1
0,1,0,1,0,42,311,144,1229,35,11,1
0,1,1,0,0,13,80,140,5,20,32,0
0,1,0,1,0,6,84,144,1229,35,11,1
0,1,0,1,0,49,77,144,1229,35,11,1
0,1,0,1,0,21,272,144,1229,35,11,1
0,1,0,1,0,321,1775,144,1229,35,11,1
0,1,0,1,0,111,198,144,1229,35,11,1
0,1,0,1,0,8684,1054,144,1229,35,11,1
0,1,0,1,0,506,327,144,1229,35,11,1
0,1,0,1,0,172,102,144,1229,35,11,1
0,1,0,1,0,187,142,144,1229,35,11,1
0,1,0,1,0,39,527,140,0,0,80,0
0,1,0,1,0,338,115,144,1229,35,11,1
0,1,0,1,0,259,328,144,1229,35,11,1
0,1,0,1,0,968,463,144,1229,35,11,1
1,0,1,0,0,453,381,139,248,0,13,0
0,1,0,1,0,182,46,144,1229,35,11,1
0,1,0,1,0,1389,5001,144,1229,35,11,1
0,1,0,1,0,293,266,144,1229,35,11,1
0,1,0,1,0,137,733,144,1229,35,11,1
0,1,0,1,0,270,526,144,1229,35,11,1
0,1,0,1,0,3815,3541,144,1229,35,11,1
0,1,0,1,1,9,112,136,1,0,110,0
0,1,0,1,0,21879,4707,144,1229,35,11,1
1,0,1,0,0,3,323,140,14,6,14,0
0,1,0,1,0,271,388,144,1229,35,11,1
0,1,0,1,0,145,747,144,1229,35,11,1
1,0,0,1,0,1666,930,140,1,0,26,0
1,0,1,0,0,925,469,140,14,6,14,0
1,0,0,1,0,16,448,139,0,0,78,0
1,0,1,0,182,65436,55,140,14,6,0,0
1,0,0,1,0,4415,3309,140,97,0,28,0
0,1,0,1,0,42,278,140,0,0,0,0
0,1,0,1,1,9,6,95,0,0,52,0
1,0,1,0,0,49,155,140,0,0,0,0
0,1,0,1,0,63,217,140,1,0,23,0
0,1,0,1,0,499,921,144,1229,35,11,1
0,1,0,1,0,1441,1299,144,1229,35,11,1
0,1,0,1,0,171,575,144,1229,35,11,1
0,1,0,1,0,1243,3285,144,1229,35,11,1
0,1,0,1,0,295,232,144,1229,35,11,1
0,1,0,1,0,169,408,144,1229,35,11,1
0,1,0,1,0,122,507,144,1229,35,11,1
0,1,0,1,3,10703,741,140,1,0,11,0
1,0,1,0,0,38,105,140,328,0,12,0
0,1,0,1,0,294,131,144,1229,35,11,1
0,1,0,1,0,355,1924,144,1229,35,11,1
1,0,0,1,0,333,296,140,1,0,12,0
0,1,0,1,0,155,342,144,1229,35,11,1
0,1,0,1,0,130,339,144,1229,35,11,1
0,1,0,1,0,112,234,144,1229,35,11,1
0,1,0,1,0,61,132,144,1229,35,11,1
1,0,0,1,0,25,89,140,97,0,28,0
0,1,1,0,0,877,40,140,5,20,32,0
0,1,1,0,7,3206,316,132,5,20,8,0
0,1,0,1,0,337,3859,144,1229,35,11,1
0,1,0,1,0,959,4971,144,1229,35,11,1
0,1,0,1,0,76,654,144,1229,35,11,1
0,1,0,1,0,152,326,144,1229,35,11,1
0,1,0,1,0,236,458,144,1229,35,11,1
0,1,0,1,0,102,347,144,1229,35,11,1
0,1,0,1,0,8,188,144,1229,35,11,1
0,1,0,1,0,1891,833,144,1229,35,11,1
0,1,0,1,0,11,11,144,1229,35,11,1
0,1,0,1,0,121,43,144,1229,35,11,1
0,1,0,1,0,15,690,144,1229,35,11,1
0,1,0,1,0,110,434,144,1229,35,11,1
0,1,0,1,0,424,546,144,1229,35,11,1
0,1,0,1,0,1620,71,144,1229,35,11,1
0,1,0,1,0,54,189,144,1229,35,11,1
1,0,0,1,0,529,95,140,97,0,28,0
1,0,0,1,0,27,595,140,97,0,28,0
0,1,0,1,0,277,1959,144,1229,35,11,1
0,1,0,1,0,0,4,139,0,0,24,0
0,1,0,1,0,38,84,144,1229,35,11,1
0,1,0,1,0,96,923,144,1229,35,11,1
0,1,0,1,0,16,113,144,1229,35,11,1
0,1,0,1,0,19,118,140,1,0,132,0
1,0,0,1,0,149,203,140,97,0,28,0
0,1,0,1,0,105,803,144,1229,35,11,1
0,1,0,1,0,40,32,144,1229,35,11,1
0,1,0,1,0,45,311,144,1229,35,11,1
0,1,0,1,0,11,128,144,1229,35,11,1
0,1,0,1,0,169,463,144,1229,35,11,1
0,1,0,1,2,9,112,127,1,0,101,0
0,1,0,1,0,45,169,144,1229,35,11,1
0,1,0,1,0,10,41,144,1229,35,11,1
0,1,0,1,0,93,185,144,1229,35,11,1
0,1,0,1,1,145,86,143,0,0,22,0
0,1,0,1,0,329,1343,144,1229,35,11,1
0,1,0,1,0,143,324,144,1229,35,11,1
0,1,0,1,0,38,71,144,1229,35,11,1
0,1,0,1,0,216,113,144,1229,35,11,1
1,0,0,1,0,28,46,140,97,0,28,0
0,1,0,1,0,9,183,144,1229,35,11,1
0,1,0,1,0,72,332,144,1229,35,11,1
0,1,0,1,0,0,23,144,1229,35,11,1
1,0,0,1,0,14,45,140,4,0,25,0
0,1,0,1,0,153,2498,144,1229,35,11,1
0,1,0,1,0,1834,1038,144,1229,35,11,1
1,0,0,1,1,1890,3933,140,0,7,15,0
0,1,1,0,3,107,615,127,0,6,14,0
0,1,0,1,0,177,273,144,1229,35,11,1
0,1,0,1,0,366,389,144,1229,35,11,1
1,0,0,1,0,180,298,140,4,0,25,0
0,1,0,1,0,1,34,144,1229,35,11,1
1,0,0,1,0,1942,423,144,1,0,53,0
0,1,0,1,0,22,435,144,1229,35,11,1
0,1,0,1,0,24,144,144,1229,35,11,1
0,1,0,1,0,456,2201,144,1229,35,11,1
1,0,0,1,0,303,453,137,1,0,40,0
0,1,0,1,0,85,83,140,0,0,51,0
0,1,0,1,0,74,249,144,1229,35,11,1
0,1,0,1,0,104,212,144,1229,35,11,1
0,1,0,1,0,149,689,144,1229,35,11,1
0,1,0,1,0,181,354,144,1229,35,11,1
0,1,0,1,0,12,154,144,1229,35,11,1
0,1,0,1,0,31,165,144,1229,35,11,1
0,1,0,1,0,87,190,144,1229,35,11,1
0,1,0,1,0,26,102,144,1229,35,11,1
0,1,0,1,0,92,861,144,1229,35,11,1
0,1,0,1,0,1483,3417,144,1229,35,11,1
0,1,0,1,0,72,72,144,1229,35,11,1
0,1,0,1,0,115,431,144,1229,35,11,1
1,0,0,1,0,89,751,139,9,0,23,0
0,1,0,1,0,734,2922,144,1229,35,11,1
1,0,0,1,0,540,899,140,97,0,28,0
0,1,0,1,0,608,436,144,1229,35,11,1
0,1,0,1,0,688,321,144,1229,35,11,1
0,1,0,1,0,127,1067,144,1229,35,11,1
1,0,0,1,0,9,69,140,97,0,28,0
1,0,0,1,0,766,2006,140,97,0,28,0
0,1,0,1,0,1655,1860,140,0,14,0,0
1,0,0,1,0,353,687,140,97,0,28,0
0,1,0,1,0,162,386,144,1229,35,11,1
0,1,0,1,0,451,1476,144,1229,35,11,1
0,1,0,1,0,33,321,144,1229,35,11,1
0,1,0,1,0,450,250,144,1229,35,11,1
0,1,0,1,0,207,1412,144,1229,35,11,1
0,1,0,1,0,19,294,144,1229,35,11,1
0,1,0,1,0,307,5000,144,1229,35,11,1
0,1,0,1,0,1697,4923,144,1229,35,11,1
0,1,0,1,0,166,84,144,1229,35,11,1
0,1,0,1,0,86,1499,144,1229,35,11,1
0,1,0,1,0,73,1649,144,1229,35,11,1
0,1,0,1,0,444,318,144,1229,35,11,1
0,1,0,1,0,332,443,144,1229,35,11,1
0,1,0,1,0,950,752,144,1229,35,11,1
0,1,0,1,0,256,1656,144,1229,35,11,1
0,1,0,1,0,118,142,144,1229,35,11,1
0,1,0,1,0,5457,5505,144,1229,35,11,1
0,1,0,1,0,357,1025,144,1229,35,11,1
0,1,0,1,0,247,331,144,1229,35,11,1
0,1,0,1,0,1188,2744,144,1229,35,11,1
1,0,0,1,0,321,360,140,97,0,28,0
0,1,0,1,0,322,902,144,1229,35,11,1
0,1,0,1,0,198,89,144,1229,35,11,1
0,1,0,1,0,1178,2493,144,1229,35,11,1
0,1,0,1,0,627,922,144,1229,35,11,1
0,1,0,1,0,615,623,144,1229,35,11,1
0,1,0,1,0,187,516,144,1229,35,11,1
0,1,0,1,0,164,1035,144,1229,35,11,1
0,1,0,1,0,316,1784,144,1229,35,11,1
0,1,0,1,0,114,361,144,1229,35,11,1
0,1,0,1,0,8,93,144,1229,35,11,1
1,0,0,1,0,74,728,140,97,0,28,0
0,1,0,1,0,61,143,144,1229,35,11,1
0,1,0,1,0,84,168,144,1229,35,11,1
0,1,0,1,0,39,59,144,1229,35,11,1
0,1,0,1,0,67,85,144,1229,35,11,1
1,0,0,1,0,161,64,140,97,0,28,0
1,0,0,1,0,16,32,140,4,0,25,0
0,1,0,1,0,1144,1192,144,1229,35,11,1
0,1,0,1,0,77,223,144,1229,35,11,1
0,1,0,1,0,85,312,144,1229,35,11,1
0,1,0,1,0,162,276,144,10,35,12,0
1,0,1,0,0,122,337,139,248,0,13,0
0,1,0,1,0,181,594,144,1229,35,11,1
0,1,0,1,0,244,144,144,1229,35,11,1
0,1,0,1,0,177,729,144,1229,35,11,1
0,1,0,1,0,2396,2349,144,1229,35,11,1
0,1,0,1,0,26,155,123,0,0,56,0
0,1,0,1,0,1055,3557,144,1229,35,11,1
0,1,0,1,0,4108,4902,140,9,0,28,0
1,0,0,1,0,2,2,139,1,0,25,0
0,1,0,1,0,45,255,144,1229,35,11,1
0,1,0,1,0,158,718,144,1229,35,11,1
0,1,0,1,0,262,128,140,26,0,85,0
0,1,0,1,0,968,617,144,1229,35,11,1
1,0,0,1,0,2030,4971,140,1,11,58,0
0,1,0,1,0,107,242,144,1229,35,11,1
0,1,0,1,0,5,23,144,1229,35,11,1
1,0,1,0,0,4,65,139,0,0,40,0
0,1,0,1,0,109,721,144,1229,35,11,1
0,1,0,1,0,11,68,140,29,0,28,0
0,1,0,1,0,93,241,144,1229,35,11,1
0,1,0,1,0,39,107,144,1229,35,11,1
1,0,0,1,0,74,455,140,97,0,28,0
0,1,0,1,0,20,65,144,1229,35,11,1
0,1,0,1,0,809,1403,144,1229,35,11,1
0,1,0,1,0,7310,1603,136,0,9,35,0
0,1,0,1,0,74,125,144,1229,35,11,1
1,0,0,1,0,355,1194,140,1,0,41,0
1,0,0,1,2,355,1194,140,1,0,25,0
0,1,0,1,0,94,207,144,1229,35,11,1
0,1,0,1,0,20,182,144,1229,35,11,1
0,1,0,1,0,335,239,140,29,0,28,0
0,1,0,1,0,1022,771,144,1229,35,11,1
0,1,0,1,0,10,392,89,0,8,25,0
0,1,0,1,0,195,506,144,1229,35,11,1
0,1,0,1,0,353,453,144,1229,35,11,1
0,1,0,1,0,267,399,144,1229,35,11,1
0,1,0,1,0,590,1124,144,1229,35,11,1
0,1,0,1,0,131,814,144,1229,35,11,1
0,1,0,1,0,290,1199,144,1229,35,11,1
0,1,0,1,0,140,322,144,1229,35,11,1
0,1,0,1,0,577,4491,144,1229,35,11,1
1,0,1,0,0,153,329,139,248,0,13,0
0,1,0,1,0,2808,522,144,1229,35,11,1
0,1,0,1,0,7,232,144,1229,35,11,1
1,0,0,1,0,1829,4752,140,97,0,28,0
0,1,0,1,0,128,185,144,1229,35,11,1
0,1,0,1,0,37,326,144,1229,35,11,1
1,0,1,0,0,71,614,139,248,0,13,0
0,1,0,1,0,1829,4752,144,1229,35,11,1
0,1,0,1,0,341,490,144,1229,35,11,1
0,1,0,1,0,18,122,144,1229,35,11,1
0,1,0,1,0,256,1055,144,1229,35,11,1
0,1,0,1,0,407,3387,144,1229,35,11,1
0,1,0,1,0,5,37,140,0,0,12,0
0,1,0,1,0,128,399,140,29,0,28,0
0,1,0,1,0,34,277,144,1229,35,11,1
0,1,0,1,0,343,1088,144,1229,35,11,1
1,0,0,1,0,23,54,140,97,0,28,0
0,1,0,1,0,222,357,144,1229,35,11,1
1,0,0,1,0,28,465,140,97,0,28,0
0,1,0,1,0,40,193,144,1229,35,11,1
0,1,0,1,0,955,1336,144,1229,35,11,1
0,1,0,1,0,17,35,144,1229,35,11,1
0,1,0,1,0,118,199,144,1229,35,11,1
0,1,0,1,0,155,851,144,1229,35,11,1
0,1,0,1,0,1217,4140,144,1229,35,11,1
0,1,0,1,0,6923,3368,144,1229,35,11,1
0,1,0,1,0,69,681,144,1229,35,11,1
0,1,0,1,0,172,476,144,1229,35,11,1
0,1,0,1,0,62,356,144,1229,35,11,1
0,1,0,1,0,275,205,144,1229,35,11,1
0,1,0,1,0,33,83,144,1229,35,11,1
0,1,0,1,0,112,658,144,1229,35,11,1
0,1,0,1,0,252,541,144,1229,35,11,1
0,1,0,1,0,1105,2063,144,1229,35,11,1
0,1,0,1,0,1632,2079,140,29,0,28,0
0,1,0,1,0,2929,1435,144,1229,35,11,1
0,1,0,1,0,12,20,144,1229,35,11,1
0,1,0,1,0,675,173,144,1229,35,11,1
0,1,0,1,0,77,598,144,1229,35,11,1
0,1,0,1,0,1253,3117,144,1229,35,11,1
0,1,0,1,0,35,339,144,1229,35,11,1
0,1,0,1,0,316,320,144,1229,35,11,1
0,1,0,1,0,75,365,140,29,0,28,0
0,1,0,1,0,106,593,144,1229,35,11,1
0,1,0,1,0,47,1051,144,1229,35,11,1
0,1,0,1,0,1209,732,144,1229,35,11,1
0,1,0,1,0,218,211,144,1229,35,11,1
0,1,0,1,0,54,68,144,1229,35,11,1
0,1,0,1,0,1828,1235,144,1229,35,11,1
0,1,0,1,0,314,730,144,1229,35,11,1
0,1,0,1,0,654,1794,144,1229,35,11,1
0,1,0,1,0,14,65,144,1229,35,11,1
1,0,1,0,0,4,13,140,10,0,8,0
0,1,0,1,0,4,71,144,1229,35,11,1
0,1,0,1,0,11,67,144,1229,35,11,1
0,1,0,1,1,42,13,140,0,0,12,0
0,1,0,1,0,968,1443,144,1229,35,11,1
0,1,0,1,0,198,2480,144,1229,35,11,1
0,1,0,1,0,777,2425,144,1229,35,11,1
1,0,1,0,0,1237,4993,139,248,0,13,0
0,1,0,1,0,798,2486,140,29,0,28,0
0,1,0,1,0,9,28,144,1229,35,11,1
0,1,0,1,0,2389,4996,144,1229,35,11,1
0,1,0,1,0,51,1096,144,1229,35,11,1
0,1,0,1,0,736,4828,144,1229,35,11,1
0,1,0,1,0,753,3721,144,1229,35,11,1
0,1,0,1,0,96,236,144,1229,35,11,1
0,1,0,1,0,298,1424,144,1229,35,11,1
0,1,0,1,0,60,87,144,1229,35,11,1
0,1,0,1,0,609,366,144,1229,35,11,1
0,1,0,1,0,99,369,144,1229,35,11,1
0,1,0,1,0,61,191,144,1229,35,11,1
0,1,0,1,0,21,256,144,1229,35,11,1
1,0,0,1,0,421,555,140,13,0,73,0
0,1,0,1,0,315,552,144,1229,35,11,1
0,1,0,1,0,95,116,144,1229,35,11,1
0,1,0,1,0,5438,2002,144,1229,35,11,1
0,1,0,1,0,244,917,144,1229,35,11,1
0,1,0,1,0,124,325,144,1229,35,11,1
0,1,0,1,0,27,53,144,1229,35,11,1
0,1,0,1,0,988,842,144,1229,35,11,1
1,0,0,1,0,638,372,140,97,0,28,0
0,1,0,1,0,1187,353,144,1229,35,11,1
0,1,0,1,0,89,540,144,1229,35,11,1
0,1,0,1,0,88,234,144,1229,35,11,1
0,1,0,1,0,356,522,144,1229,35,11,1
0,1,0,1,0,184,767,144,1229,35,11,1
0,1,0,1,0,355,5004,144,1229,35,11,1
0,1,0,1,0,2777,775,144,1229,35,11,1
0,1,0,1,0,640,916,144,1229,35,11,1
0,1,0,1,0,3322,891,144,1229,35,11,1
0,1,0,1,0,318,763,144,1229,35,11,1
0,1,0,1,0,88,148,144,1229,35,11,1
1,0,1,0,0,885,2935,140,2,0,8,0
0,1,0,1,0,1619,995,140,29,0,28,0
0,1,0,1,0,1437,1364,144,1229,35,11,1
0,1,0,1,0,131,498,144,1229,35,11,1
0,1,0,1,0,135,473,144,1229,35,11,1
1,0,1,0,0,1137,1988,139,248,0,13,0
0,1,0,1,0,2879,4664,140,29,0,28,0
0,1,0,1,0,1727,18,140,29,0,28,0
0,1,0,1,0,126,478,140,29,0,28,0
0,1,0,1,0,21,401,144,1229,35,11,1
0,1,0,1,0,1271,930,140,29,0,28,0
0,1,0,1,0,32,211,144,1229,35,11,1
0,1,0,1,0,452,1311,140,29,0,28,0
0,1,0,1,0,83,1075,140,29,0,28,0
0,1,0,1,0,27,44,140,29,0,28,0
0,1,0,1,0,494,874,144,1229,35,11,1
0,1,0,1,0,83,240,144,1229,35,11,1
0,1,0,1,0,378,1080,144,1229,35,11,1
0,1,0,1,0,159,667,144,1229,35,11,1
0,1,0,1,0,895,604,144,1229,35,11,1
0,1,0,1,0,105,546,144,1229,35,11,1
0,1,0,1,0,562,1189,140,29,0,28,0
0,1,0,1,0,360,617,140,29,0,28,0
0,1,0,1,0,146,103,144,1229,35,11,1
0,1,0,1,0,108,1841,144,1229,35,11,1
0,1,0,1,0,263,257,140,29,0,28,0
0,1,0,1,88,585167,821,128,29,0,0,0
0,1,0,1,0,116,296,144,1229,35,11,1
1,0,1,0,0,654,2619,132,0,0,0,0
0,1,0,1,0,529,1741,144,1229,35,11,1
0,1,0,1,0,581,1413,144,1229,35,11,1
0,1,0,1,0,6107,6723,144,1229,35,11,1
1,0,1,0,0,712,1848,139,248,0,13,0
1,0,1,0,0,2381,2717,139,248,0,13,0
0,1,0,1,0,360,1701,144,1229,35,11,1
0,1,0,1,0,738,3689,144,1229,35,11,1
0,1,0,1,0,342,2060,144,1229,35,11,1
0,1,0,1,0,138,1474,144,1229,35,11,1
0,1,0,1,0,364,1721,144,1229,35,11,1
0,1,0,1,0,2369,3793,144,1229,35,11,1
0,1,0,1,0,610,4999,140,1,0,126,0
0,1,0,1,0,4373,3963,144,1229,35,11,1
0,1,0,1,0,105,867,144,1229,35,11,1
0,1,1,0,0,16,13,144,0,0,0,0
0,1,0,1,0,17,142,144,1229,35,11,1
0,1,0,1,0,468,478,144,1229,35,11,1
1,0,1,0,0,42,50,140,0,0,22,0
1,0,1,0,0,42,50,140,0,0,22,0
0,1,0,1,0,102,249,144,1229,35,11,1
0,1,0,1,0,19,195,144,1229,35,11,1
0,1,0,1,0,57,667,144,1229,35,11,1
0,1,0,1,0,1669,1975,144,1229,35,11,1
1,0,1,0,0,1178,2493,139,248,0,13,0
1,0,1,0,0,225,292,139,248,0,13,0
0,1,0,1,0,98,808,144,1229,35,11,1
0,1,0,1,0,24,60,144,1229,35,11,1
0,1,0,1,0,762,774,144,1229,35,11,1
0,1,0,1,0,1055,4997,144,1229,35,11,1
0,1,0,1,0,5,82,144,1229,35,11,1
0,1,0,1,0,4195,4030,124,0,8,0,0
0,1,0,1,0,19,138,144,1229,35,11,1
0,1,0,1,0,164,555,144,1229,35,11,1
0,1,0,1,0,532,660,144,1229,35,11,1
0,1,0,1,0,203,139,144,1229,35,11,1
0,1,0,1,0,2605,1655,144,1229,35,11,1
0,1,0,1,0,127,257,144,1229,35,11,1
1,0,0,1,0,260,159,139,9,0,23,0
0,1,0,1,0,27,40,144,1229,35,11,1
0,1,0,1,0,795,99,144,1229,35,11,1
0,1,0,1,0,31,61,144,1229,35,11,1
1,0,0,1,0,93,455,139,9,0,23,0
0,1,0,1,0,2022,2277,144,1229,35,11,1
0,1,0,1,0,30,26,144,1229,35,11,1
0,1,0,1,0,170,521,144,1229,35,11,1
0,1,0,1,0,73,986,144,1229,35,11,1
0,1,0,1,0,128,138,144,1229,35,11,1
0,1,0,1,0,3114,2150,144,1229,35,11,1
0,1,0,1,0,537,778,144,1229,35,11,1
0,1,0,1,0,391,3605,144,1229,35,11,1
0,1,0,1,0,4233,2565,144,1229,35,11,1
0,1,0,1,0,50,427,140,0,19,10,0
0,1,0,1,0,3,122,140,0,0,11,0
0,1,0,1,0,4,21,144,1229,35,11,1
0,1,0,1,0,636,327,144,1229,35,11,1
0,1,0,1,0,21,19,144,1229,35,11,1
0,1,0,1,0,10,21,144,1229,35,11,1
0,1,0,1,0,22,311,144,1229,35,11,1
0,1,0,1,0,50,49,144,1229,35,11,1
0,1,0,1,0,474,890,144,1229,35,11,1
0,1,0,1,0,1867,1699,144,1229,35,11,1
0,1,0,1,0,268,824,144,10,35,12,0
1,0,0,1,0,2235,145,140,13,0,73,0
0,1,0,1,0,126,1236,144,1229,35,11,1
0,1,0,1,0,1735,3157,144,1229,35,11,1
0,1,0,1,0,61,197,144,1229,35,11,1
0,1,0,1,0,1205,761,144,1229,35,11,1
0,1,0,1,0,12,26,144,1229,35,11,1
0,1,0,1,0,33,230,144,1229,35,11,1
0,1,0,1,0,0,11,140,0,12,0,0
0,1,0,1,0,96,288,144,1229,35,11,1
0,1,0,1,0,578,441,144,1229,35,11,1
0,1,0,1,0,237,248,144,1229,35,11,1
0,1,0,1,0,251,384,144,1229,35,11,1
1,0,1,0,0,295,62,139,248,0,13,0
0,1,0,1,0,3,259,144,1229,35,11,1
0,1,0,1,0,227,131,144,10,35,12,0
0,1,0,1,0,21,624,144,1229,35,11,1
0,1,0,1,0,15,117,144,1229,35,11,1
0,1,0,1,0,253,715,144,1229,35,11,1
0,1,0,1,0,624,1570,144,1229,35,11,1
0,1,0,1,0,281,683,144,1229,35,11,1
0,1,0,1,0,8,57,144,1229,35,11,1
0,1,0,1,0,319,343,144,1229,35,11,1
0,1,0,1,0,788,1515,144,1229,35,11,1
0,1,0,1,0,55,483,144,1229,35,11,1
0,1,0,1,0,136,2861,144,1229,35,11,1
0,1,0,1,0,158,62,144,1229,35,11,1
0,1,0,1,0,34,762,144,1229,35,11,1
0,1,0,1,0,80,1574,144,1229,35,11,1
0,1,0,1,0,195,598,144,1229,35,11,1
0,1,0,1,0,25,254,137,0,0,52,0
0,1,0,1,0,54,276,144,1229,35,11,1
0,1,0,1,0,1544,2352,144,1229,35,11,1
0,1,0,1,0,29,444,144,1229,35,11,1
0,1,0,1,0,370,421,144,1229,35,11,1
0,1,0,1,0,144,207,144,1229,35,11,1
0,1,0,1,0,90,535,144,1229,35,11,1
0,1,0,1,0,5,20,144,10,35,12,0
0,1,0,1,0,14,219,144,1229,35,11,1
0,1,0,1,0,3,13,144,1229,35,11,1
1,0,0,1,0,47,590,139,0,12,0,0
0,1,0,1,0,32,150,144,1229,35,11,1
0,1,0,1,0,25,130,144,1229,35,11,1
1,0,1,0,0,11682,12793,139,248,0,13,0
0,1,0,1,0,24,101,144,1229,35,11,1
0,1,0,1,0,399,1311,144,1229,35,11,1
0,1,0,1,0,1339,1151,144,1229,35,11,1
0,1,0,1,0,91,245,144,1229,35,11,1
0,1,0,1,0,34,80,144,1229,35,11,1
0,1,0,1,0,323,1213,144,1229,35,11,1
0,1,0,1,0,1762,397,144,1229,35,11,1
0,1,0,1,0,19,8,144,1229,35,11,1
0,1,0,1,0,350,1957,144,1229,35,11,1
1,0,0,1,0,52,741,140,97,0,28,0
0,1,0,1,0,18855,18803,144,1229,35,11,1
0,1,0,1,0,88,120,144,1229,35,11,1
0,1,0,1,0,5,49,144,1229,35,11,1
0,1,0,1,0,176,675,144,10,35,12,0
0,1,0,1,0,244,543,144,1229,35,11,1
0,1,0,1,0,59,98,144,1229,35,11,1
0,1,0,1,0,67,462,144,1229,35,11,1
0,1,0,1,0,688,439,144,1229,35,11,1
0,1,0,1,0,68,209,144,1229,35,11,1
0,1,0,1,0,1124,907,144,1229,35,11,1
0,1,0,1,0,510,745,144,1229,35,11,1
0,1,0,1,0,45,46,144,1229,35,11,1
0,1,0,1,0,17,51,144,10,35,12,0
0,1,0,1,0,3827,375,144,1229,35,11,1
1,0,0,1,0,7,29,140,13,0,73,0
0,1,0,1,0,117,309,144,1229,35,11,1
0,1,0,1,0,866,450,144,1229,35,11,1
0,1,0,1,0,573,1553,144,1229,35,11,1
0,1,0,1,0,809,2171,144,1229,35,11,1
0,1,0,1,0,25,254,140,0,0,52,0
0,1,0,1,0,1268,1092,144,1229,35,11,1
0,1,0,1,0,18,65,144,10,35,12,0
0,1,0,1,0,99,749,144,1229,35,11,1
0,1,0,1,0,15,46,144,1229,35,11,1
1,0,0,1,0,179,486,140,97,0,28,0
1,0,0,1,0,1107,1078,140,97,0,28,0
0,1,0,1,0,359,389,144,1229,35,11,1
0,1,0,1,0,15,26,144,10,35,12,0
0,1,0,1,0,65,320,144,1229,35,11,1
0,1,0,1,0,260,270,144,1229,35,11,1
0,1,0,1,0,1208,922,144,1229,35,11,1
0,1,0,1,0,154,1042,144,1229,35,11,1
0,1,0,1,0,76,464,144,1229,35,11,1
0,1,0,1,0,287,161,144,1229,35,11,1
0,1,0,1,0,33,204,144,1229,35,11,1
0,1,0,1,0,146,334,144,1229,35,11,1
0,1,0,1,0,211,772,144,10,35,12,0
0,1,0,1,0,9,167,144,1229,35,11,1
0,1,0,1,0,201,736,144,1229,35,11,1
0,1,0,1,0,61,184,144,1229,35,11,1
0,1,0,1,0,57,162,144,1229,35,11,1
0,1,0,1,1,5,40,140,0,0,72,0
0,1,0,1,0,129,719,144,1229,35,11,1
0,1,0,1,0,63,404,144,1229,35,11,1
0,1,0,1,0,33,564,144,1229,35,11,1
0,1,0,1,0,108,366,144,1229,35,11,1
1,0,0,1,2,101,1489,139,1,0,0,0
0,1,0,1,0,113,193,144,1229,35,11,1
0,1,0,1,0,3072,374,144,1229,35,11,1
0,1,0,1,0,3565,4573,144,1229,35,11,1
0,1,0,1,0,610,610,144,1229,35,11,1
0,1,0,1,0,135,311,144,1229,35,11,1
0,1,0,1,0,196,126,144,1229,35,11,1
0,1,0,1,0,27762,1849,144,1229,35,11,1
0,1,0,1,0,639,2096,144,1229,35,11,1
0,1,0,1,0,278,1661,144,1229,35,11,1
0,1,0,1,0,26,224,144,1229,35,11,1
0,1,0,1,0,91,422,144,1229,35,11,1
0,1,0,1,0,41,206,144,1229,35,11,1
0,1,0,1,0,385,927,144,1229,35,11,1
0,1,0,1,0,2092,190,144,1229,35,11,1
0,1,0,1,0,3568,4546,144,1229,35,11,1
0,1,0,1,0,103,182,144,1229,35,11,1
